Onset_Beats,Duration_Beats,Midi_Channel,Midi_Pitch,Velocity,Onset_Sec,Duration_Sec,Composer,Piece
167,0.333333333333343,2,62,127,86.6086740000001,0.173912999999999,abel,sonata_e_minor_1_(nc)werths
167.333333333333,0.333333333333314,2,60,127,86.7825870000001,0.173912999999999,abel,sonata_e_minor_1_(nc)werths
167.666666666667,0.316666666666663,2,59,127,86.9565000000001,0.165217350000006,abel,sonata_e_minor_1_(nc)werths
168,0.333333333333343,2,60,127,87.1304130000001,0.173912999999999,abel,sonata_e_minor_1_(nc)werths
168.333333333333,0.333333333333314,2,59,127,87.3043260000001,0.173912999999999,abel,sonata_e_minor_1_(nc)werths
168.666666666667,0.316666666666663,2,57,127,87.4782390000001,0.165217350000006,abel,sonata_e_minor_1_(nc)werths
169,1.5,2,55,127,87.6521520000001,0.782608499999995,abel,sonata_e_minor_1_(nc)werths
170.5,0.48333333333332,2,57,127,88.4347605000001,0.252173850000005,abel,sonata_e_minor_1_(nc)werths
171,0.125,2,59,127,88.6956300000001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
171.125,0.125,2,57,127,88.7608473750001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
171.25,0.125,2,59,127,88.8260647500001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
171.375,0.125,2,57,127,88.8912821250001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
171.5,0.125,2,59,127,88.9564995000001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
171.625,0.125,2,57,127,89.0217168750001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
171.75,0.125,2,59,127,89.0869342500001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
171.875,0.125,2,57,127,89.1521516250001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
172,0.125,2,59,127,89.2173690000001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
172.125,0.125,2,57,127,89.2825863750001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
172.25,0.125,2,59,127,89.3478037500001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
172.375,0.125,2,57,127,89.4130211250001,0.0652173750000031,abel,sonata_e_minor_1_(nc)werths
172.5,0.25,2,55,127,89.4782385000001,0.130434750000006,abel,sonata_e_minor_1_(nc)werths
172.75,0.25,2,57,127,89.6086732500002,0.130434750000006,abel,sonata_e_minor_1_(nc)werths
173,3.98333333333332,2,55,127,89.7391080000002,2.07826034999999,abel,sonata_e_minor_1_(nc)werths
2,1.91666666666667,0,71,107,0.521739,0.99999975,abel,sonata_e_minor_1_(nc)werths
2,1.91666666666667,0,67,107,0.521739,0.99999975,abel,sonata_e_minor_1_(nc)werths
2,1.91666666666667,0,64,107,0.521739,0.99999975,abel,sonata_e_minor_1_(nc)werths
4,0.916666666666667,0,72,107,1.565217,0.47826075,abel,sonata_e_minor_1_(nc)werths
4,0.916666666666667,0,66,107,1.565217,0.47826075,abel,sonata_e_minor_1_(nc)werths
4,0.916666666666667,0,64,107,1.565217,0.47826075,abel,sonata_e_minor_1_(nc)werths
5,0.916666666666667,0,71,107,2.086956,0.47826075,abel,sonata_e_minor_1_(nc)werths
5,2.91666666666667,0,66,107,2.086956,1.52173875,abel,sonata_e_minor_1_(nc)werths
5,2.91666666666667,0,63,107,2.086956,1.52173875,abel,sonata_e_minor_1_(nc)werths
6,1.91666666666667,0,69,107,2.608695,0.99999975,abel,sonata_e_minor_1_(nc)werths
8,0.916666666666666,0,66,107,3.652173,0.47826075,abel,sonata_e_minor_1_(nc)werths
8,0.916666666666666,0,63,107,3.652173,0.47826075,abel,sonata_e_minor_1_(nc)werths
9,0.916666666666666,0,67,107,4.173912,0.47826075,abel,sonata_e_minor_1_(nc)werths
9,0.916666666666666,0,64,107,4.173912,0.47826075,abel,sonata_e_minor_1_(nc)werths
10,0.916666666666666,0,71,107,4.695651,0.47826075,abel,sonata_e_minor_1_(nc)werths
10,0.916666666666666,0,67,107,4.695651,0.47826075,abel,sonata_e_minor_1_(nc)werths
10,1.91666666666667,0,64,107,4.695651,0.999999749999999,abel,sonata_e_minor_1_(nc)werths
11,0.916666666666666,0,72,107,5.21739,0.47826075,abel,sonata_e_minor_1_(nc)werths
11,0.916666666666666,0,66,107,5.21739,0.47826075,abel,sonata_e_minor_1_(nc)werths
12,0.916666666666666,0,71,107,5.739129,0.47826075,abel,sonata_e_minor_1_(nc)werths
12,0.916666666666666,0,66,107,5.739129,0.47826075,abel,sonata_e_minor_1_(nc)werths
12,0.916666666666666,0,63,107,5.739129,0.47826075,abel,sonata_e_minor_1_(nc)werths
13,2.91666666666667,0,71,107,6.260868,1.52173875,abel,sonata_e_minor_1_(nc)werths
13,2.91666666666667,0,67,107,6.260868,1.52173875,abel,sonata_e_minor_1_(nc)werths
13,2.91666666666667,0,64,107,6.260868,1.52173875,abel,sonata_e_minor_1_(nc)werths
16,0.916666666666668,0,73,107,7.826085,0.47826075,abel,sonata_e_minor_1_(nc)werths
16,0.916666666666668,0,67,107,7.826085,0.47826075,abel,sonata_e_minor_1_(nc)werths
16,0.916666666666668,0,64,107,7.826085,0.47826075,abel,sonata_e_minor_1_(nc)werths
18,1.91666666666667,0,71,107,8.869563,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
18,0.916666666666668,0,67,107,8.869563,0.47826075,abel,sonata_e_minor_1_(nc)werths
18,0.916666666666668,0,64,107,8.869563,0.47826075,abel,sonata_e_minor_1_(nc)werths
19,0.916666666666668,0,66,107,9.391302,0.47826075,abel,sonata_e_minor_1_(nc)werths
19,0.916666666666668,0,63,107,9.391302,0.47826075,abel,sonata_e_minor_1_(nc)werths
20,0.916666666666668,0,71,107,9.913041,0.47826075,abel,sonata_e_minor_1_(nc)werths
20,0.916666666666668,0,69,107,9.913041,0.47826075,abel,sonata_e_minor_1_(nc)werths
20,0.916666666666668,0,66,107,9.913041,0.47826075,abel,sonata_e_minor_1_(nc)werths
22,1.91666666666667,0,71,107,10.956519,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
22,0.916666666666668,0,69,107,10.956519,0.47826075,abel,sonata_e_minor_1_(nc)werths
22,1.91666666666667,0,64,107,10.956519,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
23,0.916666666666668,0,67,107,11.478258,0.47826075,abel,sonata_e_minor_1_(nc)werths
24,0.916666666666668,0,76,107,11.999997,0.47826075,abel,sonata_e_minor_1_(nc)werths
24,0.916666666666668,0,71,107,11.999997,0.47826075,abel,sonata_e_minor_1_(nc)werths
24,0.916666666666668,0,64,107,11.999997,0.47826075,abel,sonata_e_minor_1_(nc)werths
25,1.91666666666667,0,72,107,12.521736,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
25,1.91666666666667,0,69,107,12.521736,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
25,1.91666666666667,0,64,107,12.521736,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
27,1.91666666666667,0,69,107,13.565214,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
27,1.91666666666667,0,64,107,13.565214,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
29,2.91666666666667,0,71,107,14.608692,1.52173875,abel,sonata_e_minor_1_(nc)werths
29,2.91666666666667,0,66,107,14.608692,1.52173875,abel,sonata_e_minor_1_(nc)werths
29,2.91666666666667,0,63,107,14.608692,1.52173875,abel,sonata_e_minor_1_(nc)werths
34,0.916666666666664,0,68,107,17.217387,0.47826075,abel,sonata_e_minor_1_(nc)werths
34,1.91666666666666,0,64,107,17.217387,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
35,0.916666666666664,0,69,107,17.739126,0.47826075,abel,sonata_e_minor_1_(nc)werths
36,0.916666666666664,0,71,107,18.260865,0.47826075,abel,sonata_e_minor_1_(nc)werths
36,0.916666666666664,0,64,107,18.260865,0.47826075,abel,sonata_e_minor_1_(nc)werths
37,1.91666666666666,0,72,107,18.782604,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
37,1.91666666666666,0,69,107,18.782604,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
37,1.91666666666666,0,64,107,18.782604,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
39,1.91666666666666,0,72,107,19.826082,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
39,1.91666666666666,0,69,107,19.826082,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
39,1.91666666666666,0,64,107,19.826082,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
41,0.916666666666664,0,69,107,20.86956,0.47826075,abel,sonata_e_minor_1_(nc)werths
41,2.91666666666666,0,62,107,20.86956,1.52173875,abel,sonata_e_minor_1_(nc)werths
42,1.91666666666666,0,66,107,21.391299,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
44,0.916666666666664,0,69,107,22.434777,0.47826075,abel,sonata_e_minor_1_(nc)werths
44,0.916666666666664,0,62,107,22.434777,0.47826075,abel,sonata_e_minor_1_(nc)werths
45,1.95833333333334,0,71,107,22.956516,1.021738875,abel,sonata_e_minor_1_(nc)werths
45,1.95833333333334,0,67,107,22.956516,1.021738875,abel,sonata_e_minor_1_(nc)werths
45,1.95833333333334,0,62,107,22.956516,1.021738875,abel,sonata_e_minor_1_(nc)werths
48,0.916666666666664,0,71,107,24.521733,0.47826075,abel,sonata_e_minor_1_(nc)werths
48,0.916666666666664,0,67,107,24.521733,0.47826075,abel,sonata_e_minor_1_(nc)werths
48,0.916666666666664,0,62,107,24.521733,0.47826075,abel,sonata_e_minor_1_(nc)werths
49,1.91666666666666,0,72,107,25.043472,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
49,1.91666666666666,0,67,107,25.043472,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
49,1.91666666666666,0,64,107,25.043472,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
51,0.916666666666664,0,76,107,26.08695,0.47826075,abel,sonata_e_minor_1_(nc)werths
51,1.91666666666666,0,69,107,26.08695,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
51,1.91666666666666,0,64,107,26.08695,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
52,0.916666666666664,0,72,107,26.608689,0.47826075,abel,sonata_e_minor_1_(nc)werths
53,0.916666666666664,0,71,107,27.130428,0.47826075,abel,sonata_e_minor_1_(nc)werths
53,0.916666666666664,0,67,107,27.130428,0.47826075,abel,sonata_e_minor_1_(nc)werths
53,1.91666666666666,0,62,107,27.130428,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
54,0.958333333333336,0,69,107,27.652167,0.499999875,abel,sonata_e_minor_1_(nc)werths
54,0.958333333333336,0,66,107,27.652167,0.499999875,abel,sonata_e_minor_1_(nc)werths
56,0.916666666666664,0,69,107,28.695645,0.47826075,abel,sonata_e_minor_1_(nc)werths
56,0.916666666666664,0,62,107,28.695645,0.47826075,abel,sonata_e_minor_1_(nc)werths
57,1.91666666666666,0,71,107,29.217384,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
57,3.91666666666666,0,62,107,29.217384,2.04347775,abel,sonata_e_minor_1_(nc)werths
59,0.916666666666664,0,69,107,30.260862,0.47826075,abel,sonata_e_minor_1_(nc)werths
60,0.916666666666664,0,67,107,30.782601,0.47826075,abel,sonata_e_minor_1_(nc)werths
61,1.95833333333334,0,66,107,31.30434,1.021738875,abel,sonata_e_minor_1_(nc)werths
61,1.95833333333334,0,62,107,31.30434,1.021738875,abel,sonata_e_minor_1_(nc)werths
64,0.916666666666671,0,69,107,32.869557,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
64,0.916666666666671,0,62,107,32.869557,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
65,1.91666666666667,0,71,107,33.391296,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
65,3.91666666666667,0,62,107,33.391296,2.04347774999999,abel,sonata_e_minor_1_(nc)werths
67,0.916666666666671,0,69,107,34.434774,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
68,0.916666666666671,0,67,107,34.956513,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
69,1.91666666666667,0,66,107,35.478252,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
69,1.91666666666667,0,62,107,35.478252,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
71,1.91666666666667,0,69,107,36.52173,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
71,1.91666666666667,0,62,107,36.52173,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
73,0.916666666666671,0,71,107,37.565208,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
73,1.91666666666667,0,62,107,37.565208,0.999999749999994,abel,sonata_e_minor_1_(nc)werths
74,0.916666666666671,0,67,107,38.086947,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
75,0.916666666666671,0,72,107,38.608686,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
75,0.916666666666671,0,66,107,38.608686,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
75,0.916666666666671,0,60,107,38.608686,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
76,0.916666666666671,0,72,107,39.130425,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
76,0.916666666666671,0,64,107,39.130425,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
77,2.91666666666667,0,72,107,39.652164,1.52173875,abel,sonata_e_minor_1_(nc)werths
77,2.91666666666667,0,69,107,39.652164,1.52173875,abel,sonata_e_minor_1_(nc)werths
77,1.91666666666667,0,64,107,39.652164,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
79,0.916666666666671,0,62,107,40.695642,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
80,0.916666666666671,0,72,107,41.217381,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
80,0.916666666666671,0,69,107,41.217381,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
80,0.916666666666671,0,66,107,41.217381,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
81,0.916666666666671,0,71,107,41.73912,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
81,0.916666666666671,0,67,107,41.73912,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
82,0.916666666666671,0,71,107,42.260859,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
82,1.91666666666667,0,67,107,42.260859,0.999999749999994,abel,sonata_e_minor_1_(nc)werths
82,0.916666666666671,0,62,107,42.260859,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
83,0.916666666666671,0,69,107,42.782598,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
83,0.916666666666671,0,64,107,42.782598,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
84,0.916666666666671,0,69,107,43.304337,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
84,0.916666666666671,0,66,107,43.304337,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
84,0.916666666666671,0,62,107,43.304337,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
85,3.91666666666667,0,71,107,43.826076,2.04347775,abel,sonata_e_minor_1_(nc)werths
85,3.91666666666667,0,67,107,43.826076,2.04347775,abel,sonata_e_minor_1_(nc)werths
85,3.91666666666667,0,62,107,43.826076,2.04347775,abel,sonata_e_minor_1_(nc)werths
90,1.91666666666667,0,71,107,46.434771,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
90,1.91666666666667,0,67,107,46.434771,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
90,1.91666666666667,0,64,107,46.434771,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
92,0.916666666666671,0,72,107,47.478249,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
92,0.916666666666671,0,66,107,47.478249,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
92,0.916666666666671,0,64,107,47.478249,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
93,0.916666666666671,0,71,107,47.999988,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
93,2.91666666666667,0,66,107,47.999988,1.52173875,abel,sonata_e_minor_1_(nc)werths
93,2.91666666666667,0,63,107,47.999988,1.52173875,abel,sonata_e_minor_1_(nc)werths
94,1.91666666666667,0,69,107,48.5217269999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
96,0.916666666666671,0,66,107,49.5652049999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
96,0.916666666666671,0,63,107,49.5652049999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
97,0.916666666666671,0,67,107,50.0869439999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
97,0.916666666666671,0,64,107,50.0869439999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
98,0.916666666666671,0,71,107,50.6086829999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
98,0.916666666666671,0,67,107,50.6086829999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
98,1.91666666666667,0,64,107,50.6086829999999,0.999999749999994,abel,sonata_e_minor_1_(nc)werths
99,0.916666666666671,0,72,107,51.1304219999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
99,0.916666666666671,0,66,107,51.1304219999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
100,0.916666666666671,0,71,107,51.6521609999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
100,0.916666666666671,0,66,107,51.6521609999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
100,0.916666666666671,0,63,107,51.6521609999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
101,2.91666666666667,0,71,107,52.1738999999999,1.52173875,abel,sonata_e_minor_1_(nc)werths
101,2.91666666666667,0,67,107,52.1738999999999,1.52173875,abel,sonata_e_minor_1_(nc)werths
101,2.91666666666667,0,64,107,52.1738999999999,1.52173875,abel,sonata_e_minor_1_(nc)werths
104,0.916666666666671,0,73,107,53.7391169999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
104,0.916666666666671,0,67,107,53.7391169999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
104,0.916666666666671,0,64,107,53.7391169999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
106,1.91666666666667,0,71,107,54.7825949999999,0.999999749999994,abel,sonata_e_minor_1_(nc)werths
106,0.916666666666671,0,67,107,54.7825949999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
106,0.916666666666671,0,64,107,54.7825949999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
107,0.916666666666671,0,66,107,55.3043339999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
107,0.916666666666671,0,63,107,55.3043339999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
108,0.916666666666671,0,71,107,55.8260729999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
108,0.916666666666671,0,69,107,55.8260729999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
108,0.916666666666671,0,66,107,55.8260729999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
110,1.91666666666667,0,71,107,56.8695509999999,0.999999749999994,abel,sonata_e_minor_1_(nc)werths
110,0.916666666666671,0,69,107,56.8695509999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
110,1.91666666666667,0,64,107,56.8695509999999,0.999999749999994,abel,sonata_e_minor_1_(nc)werths
111,0.916666666666671,0,67,107,57.3912899999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
112,0.916666666666671,0,76,107,57.9130289999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
112,0.916666666666671,0,71,107,57.9130289999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
112,0.916666666666671,0,64,107,57.9130289999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
113,1.91666666666667,0,72,107,58.4347679999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
113,1.91666666666667,0,69,107,58.4347679999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
113,1.91666666666667,0,64,107,58.4347679999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
115,1.91666666666667,0,69,107,59.4782459999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
115,1.91666666666667,0,64,107,59.4782459999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
117,2.91666666666667,0,71,107,60.5217239999999,1.52173875,abel,sonata_e_minor_1_(nc)werths
117,2.91666666666667,0,66,107,60.5217239999999,1.52173875,abel,sonata_e_minor_1_(nc)werths
117,2.91666666666667,0,63,107,60.5217239999999,1.52173875,abel,sonata_e_minor_1_(nc)werths
122,0.916666666666671,0,68,107,63.1304189999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
122,1.91666666666667,0,64,107,63.1304189999999,0.999999749999994,abel,sonata_e_minor_1_(nc)werths
123,0.916666666666671,0,69,107,63.6521579999999,0.478260749999997,abel,sonata_e_minor_1_(nc)werths
124,0.916666666666671,0,71,107,64.1738969999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
124,0.916666666666671,0,64,107,64.1738969999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
125,1.91666666666667,0,72,107,64.6956359999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
125,1.91666666666667,0,69,107,64.6956359999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
125,1.91666666666667,0,64,107,64.6956359999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
127,1.91666666666666,0,72,107,65.7391139999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
127,1.91666666666666,0,69,107,65.7391139999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
127,1.91666666666666,0,64,107,65.7391139999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
129,0.916666666666657,0,69,107,66.7825919999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
129,2.91666666666666,0,62,107,66.7825919999999,1.52173875000001,abel,sonata_e_minor_1_(nc)werths
130,1.91666666666666,0,66,107,67.3043309999999,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
132,0.916666666666657,0,69,107,68.3478089999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
132,0.916666666666657,0,62,107,68.3478089999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
133,1.95833333333334,0,71,107,68.869548,1.021738875,abel,sonata_e_minor_1_(nc)werths
133,1.95833333333334,0,67,107,68.869548,1.021738875,abel,sonata_e_minor_1_(nc)werths
133,1.95833333333334,0,62,107,68.869548,1.021738875,abel,sonata_e_minor_1_(nc)werths
136,0.916666666666657,0,71,107,70.4347649999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
136,0.916666666666657,0,67,107,70.4347649999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
136,0.916666666666657,0,62,107,70.4347649999999,0.478260750000004,abel,sonata_e_minor_1_(nc)werths
137,1.91666666666666,0,72,107,70.956504,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
137,1.91666666666666,0,67,107,70.956504,0.999999750000001,abel,sonata_e_minor_1_(nc)werths
